TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20190112,0.697,1.0,0.094,1.509,1.0,1.702,2.33,1.0,2.037,0.746,1.993,4.19,2.941,0.697,1.0,0.094,1.509,1.0,1.702,2.33,1.0,133.513,33.815,1.0,61.457,33.815,1.0,-9999,-9999,241.305,241.305,0.0,275.229,1.0,277.685,275.229,1.0,0.947,1.0,1.224,0.947,1.0,101.075,101.031,1.0,0.0,0.0,1.0,1.411,2.329,1.0,0.24255625000000003,1.0,-4.533562499999999,1.0,65.02825145833334,1.0,4.5885284791666665,1.0,464.97,1.0,5.974,7.222,1.0,1.0,30.404,1.0,-7.70927,1.0,5.2019,1.0,5.19824,3.78837,6.75143,1.28463,2.54457,-12.0596,1.0,-12.0511,-15.6519,-8.78258,2.62336,5.72815,7.0,1,30,18,30,18,3.15123,1.0,0.890911,1.60021,3.153,1.0,0.89511,1.60255,2.68084,1.0,0.171422,0.602637,1.22867,1.82757,2.66412,3.15123,3.88719,4.19232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.34162,3.97099,1.0,1.1854,1.99653,0.86176,4.10257,1.0,1.15675,1.42474,4.34291,3.97108,1.0,1.19006,1.99929,0.864156,4.105,1.0,1.16485,1.43133,1.11637,2.31157,3.29736,3.60259,4.34162,5.52463,5.8053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.877593,-0.801755,-0.312004,0.781287,0.841731,0.86176,1.08099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.35281,6.1766,5.71964,0.0649855,5.15834,5.2958,5.39501,5.57577,6.10573,6.18214,6.35281,3.02915,3.02361,3.0388,0.133325,1.8051,2.06233,2.15437,2.95843,3.20219,3.8457,4.61746,0.408415,0.416948,0.729736,0.11846,0.153292,0.176027,0.275519,0.349119,1.02423,1.35088,1.93117,0.42481,0.453032,0.587725,0.037701,0.418038,0.424769,0.42481,0.441535,0.666281,0.884472,1.0922,-9999,-9999
20190113,2.934,1.0,2.219,1.521,1.0,4.126,2.76,1.0,2.586,1.738,1.468,4.001,2.697,2.934,1.0,2.219,1.521,1.0,4.126,2.76,1.0,134.771,51.418,1.0,61.412,51.418,1.0,-9999,-9999,256.569,256.569,0.0,290.737,1.0,294.975,290.737,1.0,1.1,1.0,0.641,1.1,1.0,100.294,100.256,1.0,0.0,0.0,1.0,1.201,1.432,1.0,0.14456041666666666,1.0,17.46041666666667,1.0,98.88125910416666,1.0,9.109000916666668,1.0,455.831,1.0,5.926,7.136,1.0,1.0,30.34,1.0,-6.25635,1.0,7.57608,1.0,7.57075,4.90628,9.83282,1.54539,3.96551,10.6974,1.0,10.6899,6.92767,13.8839,2.71268,5.82661,7.0,1,30,18,30,18,1.31112,1.0,0.642958,1.14044,1.24185,1.0,0.634016,1.13542,0.607543,1.0,0.140071,-1.05598,-0.480118,-0.0610209,0.553901,1.27299,1.40372,1.66635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.43011,0.934036,1.0,0.758874,1.67524,-4.0143,4.5649,1.0,1.06309,1.06858,4.33546,0.916755,1.0,0.745286,1.66913,-4.03456,4.525,1.0,1.05429,1.05983,0.639347,1.66566,2.58819,3.27514,4.43011,4.65266,4.94641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.4816,-4.14727,-4.12023,-4.04166,-4.0143,-3.9309,-3.72498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.52987,6.44201,6.09493,0.0484705,5.71605,5.74649,5.81377,6.01881,6.32464,6.44466,6.53009,5.20281,5.20016,5.48739,0.113313,4.66231,4.72871,4.9841,5.2571,5.63584,6.18139,6.92608,0.209706,0.208818,0.834155,0.150915,0.0494938,0.0626518,0.0735858,0.80957,1.1332,1.50769,2.34138,0.713208,0.753748,1.0059,0.0512185,0.712742,0.714657,0.721063,0.897366,1.15408,1.44344,1.565,-9999,-9999
20190114,5.329,1.0,4.794,4.182,1.0,6.145,4.178,1.0,8.01,6.961,3.167,9.613,3.793,5.329,1.0,4.794,4.182,1.0,6.145,4.178,1.0,136.087,55.296,1.0,65.376,55.296,1.0,-9999,-9999,251.737,251.737,0.0,266.521,1.0,289.502,266.521,1.0,2.845,1.0,3.883,2.845,1.0,99.668,99.673,1.0,0.001,0.0,1.0,3.306,2.999,1.0,0.39539583333333334,1.0,7.326791666666668,1.0,106.33901250000001,1.0,10.933840979166666,1.0,446.66,1.0,5.951,7.101,1.0,1.0,30.312,1.0,-5.29641,1.0,8.6093,0.895833,8.60325,6.26987,11.1738,1.37279,3.88582,-7.87032,1.0,-7.51991,-10.1684,-5.09683,3.91045,5.42454,8.0,1,29,19,29,19,3.35349,1.0,0.765759,1.01143,3.35349,1.0,0.787936,1.02832,2.81349,1.0,0.127721,1.24468,2.16574,2.1848,2.69032,3.35349,3.48725,3.70546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.47353,4.48089,1.0,0.988886,1.2566,-1.71666,4.37343,1.0,1.09416,1.16191,6.47353,4.48089,1.0,1.02485,1.2851,-1.71666,4.37343,1.0,1.11025,1.17707,3.57336,5.05911,5.06485,5.58089,6.47353,6.6098,6.98744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.45414,-2.42609,-2.24844,-1.96868,-1.71666,-1.64418,-1.41015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.6882,6.67241,6.48141,0.0425711,6.0718,6.12595,6.21579,6.51316,6.67241,6.6882,6.82757,3.31793,3.31892,3.66792,0.105525,3.06005,3.17271,3.25669,3.33855,3.82446,4.18855,5.14143,0.154951,0.15298,1.26645,0.212985,0.0296299,0.0601792,0.0896959,0.751263,2.47182,2.62213,2.82378,0.738133,0.765679,1.24879,0.0859504,0.732995,0.736977,0.746923,1.08674,1.80884,1.86296,2.08964,-9999,-9999
20190115,7.047,1.0,6.466,2.148,1.0,7.934,3.522,1.0,6.265,4.843,2.522,8.436,3.362,7.047,1.0,6.466,2.148,1.0,7.934,3.522,1.0,137.458,59.313,1.0,64.894,59.313,1.0,-9999,-9999,239.638,239.638,0.0,266.766,1.0,275.797,266.766,1.0,4.744,1.0,3.268,4.744,1.0,100.946,100.94,1.0,0.0,0.0,1.0,1.472,2.01,1.0,0.24696041666666668,1.0,5.752937500000002,1.0,114.06439583333334,1.0,11.145666743749999,1.0,415.596,1.0,6.061,7.119,1.0,1.0,30.273,1.0,-5.02764,1.0,11.5101,0.916667,13.5015,10.9977,14.9387,1.63115,3.34599,5.56148,1.0,6.52366,5.31387,7.21812,3.4112,3.69173,8.0,1,29,19,29,19,3.58552,1.0,0.704406,0.748254,3.43818,1.0,0.751246,0.792508,3.41205,1.0,0.0350144,3.03707,3.08075,3.29611,3.34643,3.53622,3.58552,3.75697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.33637,2.12523,1.0,0.965168,0.985417,-0.942442,3.79899,1.0,0.87782,0.916433,6.09814,2.10864,1.0,1.05033,1.06897,-0.937526,3.8069,1.0,0.880214,0.918727,5.85811,5.93889,5.93889,6.01842,6.27041,6.33637,6.53598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.76896,-1.46396,-1.04033,-1.03223,-0.942442,-0.937526,-0.743246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.74464,6.71093,6.66845,0.0398965,6.2992,6.36077,6.37219,6.68825,6.77566,7.00053,7.10497,3.26988,3.27275,3.2564,0.0390151,2.98698,3.01963,3.03909,3.18097,3.42166,3.55497,3.71251,2.01886,2.16989,2.94477,0.181529,1.81107,2.01886,2.0578,2.16989,3.69726,4.40246,4.58476,1.4528,1.48638,1.85884,0.0746969,1.36659,1.4314,1.4528,1.49942,2.29028,2.39472,2.58161,-9999,-9999
20190116,5.744,1.0,5.27,2.487,1.0,6.466,3.602,1.0,5.739,4.069,3.672,8.287,4.577,5.744,1.0,5.27,2.487,1.0,6.466,3.602,1.0,138.884,55.869,1.0,60.005,55.869,1.0,-9999,-9999,274.501,274.501,0.0,272.579,1.0,315.288,272.579,1.0,2.389,1.0,1.89,2.389,1.0,101.161,101.158,1.0,0.0,0.0,1.0,1.727,1.578,1.0,0.17325625,1.0,19.307020833333336,1.0,107.44101249999999,1.0,10.4018543125,1.0,450.452,1.0,6.085,7.141,1.0,1.0,30.242,1.0,-4.8992,1.0,10.835,0.854167,11.3991,10.3526,13.9987,1.69651,3.19118,14.6379,1.0,15.4001,13.9862,18.9121,3.80294,5.2722,9.0,1,29,19,29,19,4.4791,1.0,0.757749,0.954448,4.02401,1.0,0.753192,0.950834,3.98094,1.0,0.0827124,3.26103,3.31843,3.57931,3.74761,4.41822,4.4791,4.778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.90464,3.15636,1.0,1.0706,1.24128,0.365598,4.43694,1.0,0.856045,0.964944,6.16671,1.94589,1.0,1.04759,1.22149,0.384022,4.46429,1.0,0.897528,1.00193,5.59225,5.6483,5.6483,5.80851,6.80435,6.90464,7.15992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.648496,-0.520157,0.0430181,0.257856,0.365598,0.370472,0.530566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.33288,6.04509,6.11779,0.0219694,5.94889,5.95728,5.97222,6.12373,6.18292,6.21443,6.3329,2.02855,2.02107,2.13685,0.0734041,1.46587,1.72732,1.7369,2.02864,2.3352,2.74178,2.92391,5.72872,6.18139,5.58081,0.131409,3.88394,4.41678,5.21862,5.84507,5.96769,6.18139,6.31149,2.71266,2.77485,2.69763,0.0433882,2.22613,2.41338,2.61016,2.71134,2.77485,2.93902,3.13013,-9999,-9999
20190117,4.836,1.0,4.77,0.793,1.0,4.937,0.926,1.0,6.731,6.396,0.577,7.243,1.003,4.836,1.0,4.77,0.793,1.0,4.937,0.926,1.0,140.366,12.448,1.0,24.123,12.448,1.0,-9999,-9999,320.179,320.179,0.0,308.039,1.0,367.029,308.039,1.0,0.294,1.0,0.387,0.294,1.0,100.661,100.633,1.0,3.297,2.3,1.0,0.894,1.567,1.0,0.14975000000000002,1.0,-4.691895833333333,1.0,23.939349854166664,1.0,1.3692013958333333,1.0,440.888,1.0,6.423,7.231,1.0,1.0,30.242,1.0,-1.548,1.0,11.3031,1.0,11.8917,10.7999,13.3821,1.58356,2.48432,-7.6408,1.0,-8.03865,-9.0462,-7.30062,2.35014,2.68282,9.0,1,29,19,29,19,3.41522,1.0,0.303054,0.364646,3.14649,1.0,0.297064,0.359683,3.26203,1.0,0.0343759,2.99165,2.99165,3.07953,3.29636,3.35468,3.39724,3.83181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.23586,0.37237,1.0,0.341824,0.441174,1.84902,1.77379,1.0,0.521645,0.621199,3.86838,0.304901,1.0,0.325311,0.428507,1.75569,1.64569,1.0,0.525805,0.624696,3.64653,3.67804,3.67804,3.8283,4.11324,4.23586,4.45098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66553,1.66926,1.70788,1.7699,2.06561,2.34387,2.50251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.69472,5.29033,5.41339,0.0216511,5.26779,5.29163,5.30956,5.38819,5.45837,5.5014,5.69892,2.14704,2.14384,2.15136,0.022687,1.75108,2.00203,2.08182,2.15252,2.25581,2.29998,2.31881,7.15384,7.64324,6.55281,0.186928,4.14777,4.821,6.01118,6.86475,7.38734,7.52773,7.64321,1.45366,1.50174,1.272,0.038633,0.782766,0.980384,1.14745,1.31792,1.44799,1.48664,1.50173,-9999,-9999
20190118,5.45,1.0,5.234,0.534,1.0,5.779,1.007,1.0,6.104,5.859,1.039,6.478,1.545,5.45,1.0,5.234,0.534,1.0,5.779,1.007,1.0,141.903,23.425,1.0,43.327,23.425,1.0,-9999,-9999,289.944,289.944,0.0,313.879,1.0,332.781,313.879,1.0,0.071,1.0,0.99,0.071,1.0,100.529,100.512,1.0,0.623,2.3,1.0,3.044,3.113,1.0,0.4507833333333333,1.0,7.3776874999999995,1.0,45.04747291666666,1.0,2.929137645833334,1.0,427.544,1.0,6.94,7.51,1.0,1.0,30.303,1.0,-0.624203,1.0,21.2428,1.0,22.3489,16.6378,25.15,1.70279,6.53574,-5.33063,1.0,-5.60819,-6.3111,-4.17506,2.20743,2.71661,9.0,1,29,19,29,19,2.50935,1.0,0.356735,0.36907,2.33407,1.0,0.359427,0.371673,2.44215,1.0,0.0172464,2.3201,2.3201,2.33407,2.46087,2.50331,2.50935,2.72162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.32423,0.87234,1.0,0.31681,0.342512,1.03512,3.69573,1.0,0.721391,0.731798,3.07822,0.767873,1.0,0.322031,0.347347,0.983899,3.66111,1.0,0.723919,0.73429,3.05134,3.06087,3.06087,3.22128,3.26228,3.32122,3.43935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.976382,0.976382,0.983899,1.01166,1.17879,1.22233,1.37619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.05458,4.69131,4.86765,0.0238892,4.68515,4.6881,4.69113,4.91313,4.97369,5.00641,5.09023,2.35708,2.35724,2.4255,0.0108421,2.35418,2.35724,2.36644,2.41954,2.47312,2.50892,2.54524,6.57152,6.85024,6.3781,0.146008,4.10034,6.19443,6.42068,6.57154,6.80171,6.81729,7.04051,2.09198,2.09788,1.95947,0.0428873,1.30636,1.97149,1.9813,2.02195,2.09198,2.0973,2.19606,-9999,-9999
20190119,4.579,1.0,4.249,0.414,1.0,5.082,0.926,1.0,4.677,4.518,1.329,4.919,0.412,4.579,1.0,4.249,0.414,1.0,5.082,0.926,1.0,143.494,40.125,1.0,23.968,40.125,1.0,-9999,-9999,291.84,291.84,0.0,294.357,1.0,334.929,294.357,1.0,2.293,1.0,2.423,2.293,1.0,100.936,100.879,1.0,0.021,0.0,1.0,2.22,2.572,1.0,0.3296854166666667,1.0,10.653541666666667,1.0,77.16431520833333,1.0,5.476231041666666,1.0,413.141,1.0,7.095,7.732,1.0,1.0,30.347,1.0,-3.59294,1.0,18.1101,1.0,19.0531,14.1842,21.4411,1.83847,5.68496,4.17452,1.0,4.39188,3.26957,4.94235,2.56538,2.84935,8.0,1,29,19,29,19,1.23913,1.0,0.282804,0.293735,1.08036,1.0,0.28719,0.29796,1.16184,1.0,0.0118652,1.08036,1.08036,1.08036,1.18921,1.20862,1.23913,1.30599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4902,0.809498,1.0,0.294038,0.311065,-2.31052,3.55565,1.0,0.5221,0.523441,3.25106,0.684842,1.0,0.302589,0.31916,-2.33205,3.51767,1.0,0.524898,0.526232,3.24457,3.25106,3.25106,3.31545,3.42398,3.45407,3.56839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.33205,-2.33205,-2.33205,-2.31407,-2.30853,-2.25715,-2.10721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2452,3.84998,4.05278,0.028878,3.84998,3.85097,3.85237,4.0801,4.19504,4.2452,4.35891,2.76975,2.76962,2.89094,0.0179832,2.76819,2.77022,2.77201,2.83258,3.00396,3.0158,3.0299,5.18847,5.57378,5.28433,0.126981,3.63328,5.18847,5.26129,5.46412,5.57818,5.59709,5.76482,2.91752,2.90959,2.76926,0.0567294,1.88893,2.78119,2.81247,2.88665,2.92308,2.92686,2.99342,-9999,-9999
20190120,3.178,1.0,2.948,0.944,1.0,3.529,1.428,1.0,3.088,2.189,1.322,4.461,2.063,3.178,1.0,2.948,0.944,1.0,3.529,1.428,1.0,145.139,35.345,1.0,65.963,35.345,1.0,-9999,-9999,245.345,245.345,0.0,295.045,1.0,282.261,295.045,1.0,0.452,1.0,1.058,0.452,1.0,100.818,100.79,1.0,0.0,0.0,1.0,0.891,1.364,1.0,0.11777708333333332,1.0,4.3077083333333315,1.0,67.97032083333333,1.0,4.73749805625,1.0,433.737,1.0,6.934,7.754,1.0,1.0,30.351,1.0,-6.16649,1.0,7.91327,1.0,7.56095,5.31615,9.28232,1.61467,3.35429,8.26056,1.0,7.89278,5.54946,9.6897,2.5465,3.988,9.0,1,29,19,29,19,1.55316,1.0,0.321447,0.324027,1.48731,1.0,0.324007,0.326566,1.57374,1.0,0.0374497,1.42649,1.47155,1.47393,1.49565,1.50999,1.55316,2.085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.68304,0.250146,1.0,0.322581,0.325398,-1.84034,2.84261,1.0,0.608256,0.613527,3.58835,0.175329,1.0,0.328008,0.330778,-1.85614,2.80912,1.0,0.609541,0.6148,3.49659,3.53179,3.56478,3.60359,3.61153,3.61723,3.6593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.9299,-1.90881,-1.88544,-1.85614,-1.81285,-1.74832,-0.426969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.43751,2.99445,3.21485,0.0339666,2.98875,2.99713,3.0035,3.19014,3.40755,3.43751,3.54043,1.52108,1.50714,1.64111,0.0326488,1.49758,1.5086,1.51145,1.56552,1.83308,1.89489,1.91123,2.98389,3.82148,3.49446,0.12739,2.58273,2.99516,3.03216,3.41505,3.89337,3.91875,4.18991,2.55805,2.55563,2.3706,0.049109,1.80701,2.14882,2.26945,2.53902,2.561,2.58301,2.63809,-9999,-9999
20190121,2.666,1.0,2.265,1.143,1.0,3.226,1.624,1.0,3.248,2.086,1.733,4.875,1.969,2.666,1.0,2.265,1.143,1.0,3.226,1.624,1.0,146.837,28.022,1.0,62.925,28.022,1.0,-9999,-9999,245.42,245.42,0.0,288.548,1.0,282.347,288.548,1.0,0.257,1.0,1.236,0.257,1.0,100.955,100.91,1.0,0.0,0.0,1.0,0.92,1.448,1.0,0.12415208333333333,1.0,4.732895833333334,1.0,53.88792708333333,1.0,3.1908675708333334,1.0,462.802,1.0,6.752,7.668,1.0,1.0,30.33,1.0,-5.78057,1.0,8.30192,1.0,7.9323,5.57725,9.73821,1.69927,3.52158,2.70145,1.0,2.58117,1.81484,3.16882,2.44079,2.6391,8.0,1,28,20,28,20,1.98443,1.0,0.317146,0.322212,1.9565,1.0,0.32041,0.325425,1.9949,1.0,0.0126106,1.88532,1.93583,1.94266,1.9803,2.03992,2.04964,2.0909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.88642,0.280978,1.0,0.326914,0.337626,-0.851493,3.03481,1.0,0.57317,0.595238,3.86237,0.297694,1.0,0.333687,0.344189,-0.882427,2.98277,1.0,0.575225,0.597217,3.68767,3.73049,3.7722,3.84912,3.89795,3.89924,3.90568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.09687,-0.953275,-0.89588,-0.742656,-0.670943,-0.632123,-0.354217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.34851,2.90093,3.07185,0.034364,2.85838,2.89746,2.90273,2.91153,3.2826,3.29651,3.43991,0.965424,0.944428,1.07695,0.0312539,0.815747,0.84782,0.929985,1.01741,1.24976,1.35384,1.36408,1.62453,2.9964,2.59304,0.141577,1.38088,1.86902,1.91511,2.76565,3.05105,3.1099,3.34094,2.16779,2.17024,1.91834,0.0464457,1.4987,1.58716,1.76913,1.93192,2.16779,2.17448,2.19704,-9999,-9999
20190122,3.001,1.0,2.665,0.84,1.0,3.471,2.91,1.0,2.585,1.38,1.686,4.273,2.696,3.001,1.0,2.665,0.84,1.0,3.471,2.91,1.0,148.587,51.154,1.0,66.558,51.154,1.0,-9999,-9999,248.944,248.944,0.0,286.594,1.0,286.338,286.594,1.0,1.437,1.0,1.056,1.437,1.0,100.178,100.113,1.0,0.008,0.0,1.0,1.2,1.486,1.0,0.1747854166666667,1.0,19.188458333333333,1.0,98.37237291666668,1.0,8.351499791666667,1.0,439.646,1.0,6.55,7.58,1.0,1.0,30.322,1.0,-6.80146,1.0,10.6289,1.0,10.1557,7.14051,12.4678,1.49363,4.22207,11.5278,1.0,11.0145,7.74438,13.5222,2.99879,5.22847,9.0,1,28,20,28,20,1.60693,1.0,0.313919,0.354576,1.56782,1.0,0.316049,0.356463,1.67108,0.994792,0.0454322,1.4107,1.44995,1.53931,1.56782,1.61909,1.77968,2.35463,0.979167,0.979167,0.979167,1.0,1.0,1.0,1.0,3.66098,0.236553,1.0,0.332441,0.333152,-1.40894,3.42528,1.0,0.557214,0.674343,3.62359,0.163849,1.0,0.336169,0.336871,-1.44704,3.36143,1.0,0.559266,0.676039,3.52421,3.59117,3.59546,3.62569,3.63467,3.63467,3.6536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.72647,-1.6713,-1.53262,-1.45024,-1.34397,-0.911694,0.396054,0.95,0.95,0.95,1.0,1.0,1.0,1.0,3.6048,3.29334,3.41258,0.0240352,3.27585,3.28708,3.29167,3.30836,3.55694,3.57874,3.62354,1.73914,1.72552,1.7415,0.035573,1.17717,1.66826,1.72676,1.77726,1.85229,1.95965,1.98654,1.25175,3.24069,2.58496,0.154975,0.860861,1.58781,1.97799,2.81246,3.24081,3.30239,3.39181,2.63726,2.64005,2.34455,0.0564876,1.71832,2.01358,2.12488,2.32112,2.6466,2.65331,2.71241,-9999,-9999
