TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20190131,-2.32,1.0,-2.115,0.57,1.0,-2.662,0.525,1.0,-1.897,-1.85,0.657,-1.974,0.987,-2.32,1.0,-2.115,0.57,1.0,-2.662,0.525,1.0,124.345,21.908,1.0,60.876,21.908,1.0,298.371,1.0,277.057,298.371,1.0,259.261,1.0,256.779,259.261,1.0,0.249,1.0,0.315,0.249,1.0,99.385,99.321,1.0,0.219,0.0,1.0,2.566,1.843,0.354167,-9999,0.0,51.321990925624995,1.0,9.026812229166667,1.0,23.73800064444444,0.9375,-9999,0.0,321.8243333333333,1.0,423.582,1.0,0.595,1.046,1.393,2.119,3.66,5.585,1.0,1.0,1.0,1.0,1.0,1.0,30.419,30.579,31.487,33.702,-9999,1.0,1.0,1.0,1.0,-9999,-13.1864,-9999,-1.36228,-9999,-9999,-9999,-9999,0.763046,-9999,0.926651,-9999,-9999,-9999,-9999,3.08362,-9999,-9999,-9999,30,18,30,18,1.48332,0.6875,0.0930386,0.234084,1.48332,0.6875,0.0930386,0.234084,1.3034,0.54375,0.0488068,0.543304,1.05372,1.05372,1.48332,1.48332,1.48332,1.48332,0.208333,0.208333,0.208333,0.6875,0.6875,0.6875,0.6875,1.48031,0.695457,0.7,0.113407,0.318025,1.34453,0.511018,0.666667,0.14641,0.157035,1.48031,0.695457,0.7,0.113407,0.318025,1.34453,0.511018,0.666667,0.14641,0.157035,0.132643,0.886079,0.886079,1.48031,1.48031,1.48031,1.48031,0.0,0.0,0.0,0.7,0.7,0.7,0.7,1.17507,1.23097,1.23097,1.34453,1.34453,1.34453,1.34453,0.555556,0.555556,0.555556,0.666667,0.666667,0.666667,0.666667,0.896093,0.85288,0.920804,0.00657206,0.875369,0.886479,0.892401,0.908094,0.925946,0.994092,1.00456,-0.569158,-0.630438,-0.382593,0.0540021,-0.607949,-0.596839,-0.590918,-0.569939,-0.146065,-0.0567862,0.453228,0.217261,0.217261,0.217261,1.02329e-07,0.217261,0.217261,0.217261,0.217261,0.217261,0.217261,0.217261,0.142417,0.142417,0.142418,2.53481e-07,0.142417,0.142417,0.142417,0.142417,0.142417,0.142417,0.142417,-9999,-9999
20190201,1.064,1.0,0.522,2.04,1.0,1.968,1.396,1.0,1.15,0.661,1.809,1.965,0.985,1.064,1.0,0.522,2.04,1.0,1.968,1.396,1.0,126.592,40.532,1.0,31.214,40.532,1.0,324.964,1.0,341.34,324.964,1.0,280.096,1.0,326.207,280.096,1.0,0.359,1.0,0.304,0.359,1.0,98.731,98.694,1.0,4.732,1.78,1.0,2.058,1.957,0.770833,-9999,0.0,81.33712165854168,1.0,13.957443604166665,1.0,34.06249010638298,0.9791666666666666,-9999,0.0,335.5429166666667,1.0,428.154,1.0,1.123,1.387,1.561,2.042,3.402,5.457,1.0,1.0,1.0,1.0,1.0,1.0,30.224,30.194,31.196,33.654,-9999,1.0,1.0,1.0,1.0,-9999,-9.87539,-9999,-0.814575,-9999,-9999,-9999,-9999,0.722378,-9999,1.35467,-9999,-9999,-9999,-9999,3.04903,-9999,-9999,-9999,30,18,30,18,1.07524,0.583333,0.0930367,0.105608,1.07524,0.583333,0.0930367,0.105608,1.05182,0.583333,0.0228301,0.62441,1.07524,1.07524,1.07524,1.07524,1.17519,1.17519,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.901475,0.403538,0.433333,0.113408,0.13489,1.26063,0.81917,0.833333,0.146398,0.146551,0.901475,0.403538,0.433333,0.113408,0.13489,1.26063,0.81917,0.833333,0.146398,0.146551,0.234145,0.901475,0.901475,0.901475,0.901475,1.04754,1.04754,0.433333,0.433333,0.433333,0.433333,0.433333,0.433333,0.433333,1.21432,1.26063,1.26063,1.26063,1.26063,1.27402,1.27402,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,1.18896,1.16106,1.20304,0.00368564,1.17567,1.18281,1.1866,1.19658,1.20782,1.24262,1.24878,0.125169,0.0858128,0.151221,0.0248655,0.0211094,0.0690998,0.100424,0.113714,0.128399,0.133954,0.599556,0.435875,0.435875,0.435875,2.05313e-07,0.435875,0.435875,0.435875,0.435875,0.435875,0.435875,0.435875,0.261727,0.261727,0.261728,4.61573e-07,0.261727,0.261727,0.261727,0.261727,0.261727,0.261727,0.261727,-9999,-9999
20190202,2.776,1.0,2.626,0.293,1.0,3.004,0.354,1.0,2.246,2.364,0.586,2.065,0.746,2.776,1.0,2.626,0.293,1.0,3.004,0.354,1.0,128.89,10.768,1.0,11.62,10.768,1.0,336.189,1.0,345.838,336.189,1.0,291.826,1.0,331.066,291.826,1.0,0.495,1.0,0.334,0.495,1.0,99.89,99.886,1.0,20.886,9.91,1.0,2.815,3.756,1.0,1.1747664814814816,0.5625,24.02973625,1.0,0.20575614583333332,1.0,10.675412499999998,0.9166666666666666,-9999,0.0,340.6436875,1.0,433.348,1.0,2.262,2.385,2.385,2.519,3.369,5.31,1.0,1.0,1.0,1.0,1.0,1.0,32.158,31.88,32.78,33.8,-9999,1.0,1.0,1.0,1.0,-9999,-2.03356,-9999,-0.362523,-9999,-9999,-9999,-9999,0.630969,-9999,-15.8172,-9999,-9999,-9999,-9999,2.20944,-9999,-9999,-9999,29,19,29,19,1.42979,1.0,0.0930395,0.0964222,1.42979,1.0,0.0930395,0.0964222,1.44746,1.0,0.00462804,1.42979,1.42979,1.42979,1.42979,1.48042,1.48042,1.48042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.37255,0.0331079,1.0,0.115347,0.120055,1.38584,0.12984,1.0,0.142505,0.142915,1.37255,0.0331079,1.0,0.115347,0.120055,1.38584,0.12984,1.0,0.142505,0.142915,1.37255,1.37255,1.37255,1.37255,1.43913,1.43913,1.43913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.38584,1.38584,1.38584,1.38584,1.40748,1.40748,1.40748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.32298,1.3025,1.3323,0.00241315,1.31327,1.3185,1.32126,1.3285,1.3366,1.35717,1.36139,-0.0985183,-0.127294,-0.115157,0.00347672,-0.157821,-0.148933,-0.1221,-0.109914,-0.101287,-0.0961907,-0.0922,0.562421,0.562421,0.562421,2.65236e-07,0.562421,0.562421,0.562421,0.562421,0.562421,0.562421,0.562421,0.070268,0.070268,0.0702682,1.25754e-07,0.070268,0.070268,0.070268,0.070268,0.070268,0.070268,0.070268,-9999,-9999
20190203,2.699,1.0,1.817,0.942,1.0,3.934,1.091,1.0,2.341,1.301,0.94,3.795,1.969,2.699,1.0,1.817,0.942,1.0,3.934,1.091,1.0,131.237,84.926,1.0,62.997,84.926,1.0,278.442,1.0,282.799,278.442,1.0,245.169,1.0,262.981,245.169,1.0,1.232,1.0,1.112,1.232,1.0,102.012,102.012,1.0,0.38,0.32,1.0,2.153,2.522,1.0,0.4104112058823529,0.7083333333333334,149.48189763291666,1.0,6.033227987499999,1.0,27.70579246511628,0.8958333333333334,-9999,0.0,339.5104791666667,1.0,427.929,1.0,1.954,2.256,2.413,2.713,3.513,5.233,1.0,1.0,1.0,1.0,1.0,1.0,32.287,32.423,33.935,33.961,-9999,1.0,1.0,1.0,1.0,-9999,-8.46395,-9999,-0.132,-9999,-9999,-9999,-9999,0.749646,-9999,7.9989,-9999,-9999,-9999,-9999,2.62317,-9999,-9999,-9999,28,20,28,20,1.0879,0.854167,0.0927971,0.0961593,1.0879,0.854167,0.0927971,0.0961593,1.09828,0.864583,0.00567299,1.03581,1.0879,1.0879,1.0879,1.0879,1.13831,1.19559,0.958333,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,1.40943,0.0770731,0.821429,0.117389,0.146428,0.542849,0.929292,0.9,0.138026,0.152245,1.40943,0.0770731,0.821429,0.117389,0.146428,0.542849,0.929292,0.9,0.138026,0.152245,1.40943,1.40943,1.40943,1.40943,1.41515,1.58448,1.58448,0.821429,0.821429,0.821429,0.821429,1.0,0.821429,0.821429,0.414362,0.414362,0.542849,0.542849,0.542849,0.542849,0.54684,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.28521,1.26254,1.29656,0.00297121,1.27443,1.28023,1.2833,1.29139,1.30048,1.32842,1.33339,0.206586,0.174641,0.198284,0.00658232,0.0991391,0.174641,0.191585,0.197476,0.209199,0.213689,0.279502,0.566703,0.566703,0.566703,2.6703e-07,0.566703,0.566703,0.566703,0.566703,0.566703,0.566703,0.566703,0.539261,0.539261,0.539262,9.29456e-07,0.539261,0.539261,0.539261,0.539261,0.539261,0.539261,0.539261,-9999,-9999
20190204,1.564,1.0,1.266,0.88,1.0,1.981,0.645,1.0,1.382,1.041,1.029,1.86,0.409,1.564,1.0,1.266,0.88,1.0,1.981,0.645,1.0,133.632,17.93,1.0,19.669,17.93,1.0,310.26,1.0,315.693,310.26,1.0,278.142,1.0,298.507,278.142,1.0,1.073,1.0,1.01,1.073,1.0,102.311,102.284,1.0,3.356,2.99,1.0,4.731,4.616,1.0,1.2075658749999998,0.8333333333333334,38.766292323125,1.0,0.8437727291666667,1.0,18.830821139534883,0.8958333333333334,-9999,-9999,333.49991666666665,1.0,418.649,1.0,0.961,1.312,1.56,2.138,3.417,5.196,1.0,1.0,1.0,1.0,1.0,1.0,31.29,31.387,33.156,33.957,-9999,1.0,1.0,1.0,1.0,-9999,-10.9256,-9999,-0.76585,-9999,-9999,-9999,-9999,0.621171,-9999,-10.0659,-9999,-9999,-9999,-9999,2.56973,-9999,-9999,-9999,28,20,28,20,1.49117,0.895833,0.0930475,0.101492,1.49117,0.895833,0.0930475,0.101492,1.50834,0.910417,0.00516477,1.49023,1.49117,1.49117,1.49117,1.49117,1.57223,1.57223,1.0,0.895833,0.895833,0.895833,0.895833,0.916667,0.916667,1.43181,0.122905,0.821429,0.117389,0.133766,1.44416,0.543722,1.0,0.138925,0.138981,1.43181,0.122905,0.821429,0.117389,0.133766,1.44416,0.543722,1.0,0.138925,0.138981,1.42462,1.43181,1.43181,1.43181,1.43181,1.56008,1.56008,1.0,0.821429,0.821429,0.821429,0.821429,0.857143,0.857143,1.44416,1.44416,1.44416,1.44416,1.45207,1.45207,1.45207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14092,1.10834,1.15921,0.00487157,1.12536,1.13372,1.13815,1.14987,1.16312,1.21357,1.22119,-0.336784,-0.382824,-0.349123,0.00573422,-0.422689,-0.382824,-0.358524,-0.349271,-0.332977,-0.326419,-0.283208,0.459695,0.459695,0.459695,2.16598e-07,0.459695,0.459695,0.459695,0.459695,0.459695,0.459695,0.459695,0.116752,0.116752,0.116752,2.08379e-07,0.116752,0.116752,0.116752,0.116752,0.116752,0.116752,0.116752,-9999,-9999
20190205,3.478,1.0,2.728,1.102,1.0,4.528,1.247,1.0,3.439,2.829,0.712,4.292,1.217,3.478,1.0,2.728,1.102,1.0,4.528,1.247,1.0,136.076,57.251,1.0,38.477,57.251,1.0,317.847,1.0,339.275,317.847,1.0,292.077,1.0,323.977,292.077,1.0,0.826,1.0,0.635,0.826,1.0,102.537,102.514,1.0,0.405,0.0,1.0,2.693,2.754,1.0,0.5220504054054055,0.7708333333333334,110.35191528333333,1.0,4.152950020833333,1.0,52.136709090909086,0.9166666666666666,-9999,0.0,347.06210416666664,1.0,421.102,1.0,2.939,2.98,2.893,2.813,3.361,5.119,1.0,1.0,1.0,1.0,1.0,1.0,30.985,31.094,32.965,33.975,-9999,1.0,1.0,1.0,1.0,-9999,1.48985,-9999,0.381005,-9999,-9999,-9999,-9999,0.787663,-9999,-7.84168,-9999,-9999,-9999,-9999,2.55456,-9999,-9999,-9999,28,20,28,20,1.09328,1.0,0.0929779,0.0938098,1.09328,1.0,0.0929779,0.0938098,1.10076,1.0,0.00182939,1.09328,1.09328,1.09328,1.09328,1.11821,1.11821,1.11821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.38726,0.0750019,1.0,0.117389,0.118936,0.586318,0.669877,1.0,0.138676,0.138691,1.38726,0.0750019,1.0,0.117389,0.118936,0.586318,0.669877,1.0,0.138676,0.138691,1.38726,1.38726,1.38726,1.38726,1.42551,1.42551,1.42551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.586318,0.586318,0.586318,0.586318,0.590435,0.590435,0.590435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29142,1.26818,1.30404,0.00334584,1.28034,1.2863,1.28945,1.29777,1.30715,1.34103,1.34633,0.207692,0.174905,0.203278,0.00250508,0.174905,0.183352,0.192255,0.200151,0.213876,0.223542,0.228124,0.644297,0.644297,0.644297,3.03653e-07,0.644297,0.644297,0.644297,0.644297,0.644297,0.644297,0.644297,0.366889,0.366889,0.366889,6.40386e-07,0.366889,0.366889,0.366889,0.366889,0.366889,0.366889,0.366889,-9999,-9999
20190206,4.588,1.0,4.3,2.131,1.0,4.989,1.107,1.0,4.997,4.674,1.947,5.448,0.981,4.588,1.0,4.3,2.131,1.0,4.989,1.107,1.0,138.567,12.611,1.0,11.55,12.611,1.0,342.206,1.0,363.079,342.206,1.0,306.357,1.0,349.686,306.357,1.0,0.499,1.0,0.76,0.499,1.0,101.977,101.945,1.0,5.75,3.65,1.0,3.782,3.568,1.0,0.8470231538461539,0.8125,29.598339786875,1.0,0.4005014604166666,1.0,13.485871818181819,0.9166666666666666,-9999,0.0,351.36837499999996,1.0,418.619,1.0,3.11,3.164,3.118,3.141,3.626,5.082,1.0,1.0,1.0,1.0,1.0,1.0,30.202,30.481,32.489,33.977,-9999,1.0,1.0,1.0,1.0,-9999,0.071098,-9999,0.071478,-9999,-9999,-9999,-9999,0.61402,-9999,-25.9352,-9999,-9999,-9999,-9999,2.29176,-9999,-9999,-9999,28,20,28,20,1.33804,1.0,0.0930395,0.0935636,1.33804,1.0,0.0930395,0.0935636,1.34398,1.0,0.00145137,1.33804,1.33804,1.33804,1.33804,1.35782,1.35782,1.35782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.37614,0.0521888,1.0,0.117389,0.118079,1.16797,0.28428,1.0,0.138896,0.138987,1.37614,0.0521888,1.0,0.117389,0.118079,1.16797,0.28428,1.0,0.138896,0.138987,1.37614,1.37614,1.37614,1.37614,1.40163,1.40163,1.40163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.16797,1.16797,1.16797,1.16797,1.17802,1.17802,1.17802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36263,1.34393,1.37287,0.00271955,1.35372,1.35851,1.36105,1.36774,1.37529,1.40304,1.40732,0.0322724,0.00588798,0.0288928,0.00204057,0.00588798,0.0129684,0.0198533,0.0262063,0.0372461,0.0452143,0.0494943,0.774695,0.774695,0.774696,3.6503e-07,0.774695,0.774695,0.774695,0.774695,0.774695,0.774695,0.774695,0.0822376,0.0822376,0.0822377,1.4705e-07,0.0822376,0.0822376,0.0822376,0.0822376,0.0822376,0.0822376,0.0822376,-9999,-9999
20190207,7.868,1.0,7.615,1.174,1.0,8.221,0.699,1.0,7.608,7.303,1.149,8.034,0.924,7.868,1.0,7.615,1.174,1.0,8.221,0.699,1.0,141.104,67.65,1.0,73.29,67.65,1.0,321.072,1.0,326.424,321.072,1.0,318.134,1.0,310.097,318.134,1.0,2.286,1.0,2.083,2.286,1.0,100.847,100.851,1.0,3.653,4.2,1.0,5.703,5.801,1.0,1.0304752368421053,0.7916666666666666,128.68855045833334,1.0,5.379734275,1.0,42.94952086956523,0.9583333333333334,-9999,0.0,363.57316666666674,1.0,408.804,1.0,4.963,4.908,4.701,4.279,4.004,5.108,1.0,1.0,1.0,1.0,1.0,1.0,31.711,31.933,33.717,34.061,-9999,1.0,1.0,1.0,1.0,-9999,5.59686,-9999,4.05929,-9999,-9999,-9999,-9999,0.960194,-9999,-10.4363,-9999,-9999,-9999,-9999,2.49067,-9999,-9999,-9999,28,20,28,20,0.950803,1.0,0.0928031,0.0928031,0.950803,1.0,0.0928031,0.0928031,0.950803,1.0,5.33334e-17,0.950803,0.950803,0.950803,0.950803,0.950803,0.950803,0.950803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36433,0.134767,1.0,0.117389,0.117389,0.288914,0.734776,1.0,0.138048,0.138048,1.36433,0.134767,1.0,0.117389,0.117389,0.288914,0.734776,1.0,0.138048,0.138048,1.36433,1.36433,1.36433,1.36433,1.36433,1.36433,1.36433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.288914,0.288914,0.288914,0.288914,0.288914,0.288914,0.288914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.64959,1.65276,1.64695,0.000759037,1.63649,1.63741,1.6473,1.64869,1.64972,1.65013,1.65056,0.697494,0.70196,0.696152,0.000759037,0.685692,0.686611,0.696499,0.697885,0.698921,0.699327,0.699759,1.22732,1.22732,1.22732,5.78072e-07,1.22732,1.22732,1.22732,1.22732,1.22732,1.22732,1.22732,0.432015,0.432015,0.432016,7.50797e-07,0.432015,0.432015,0.432015,0.432015,0.432015,0.432015,0.432015,-9999,-9999
20190208,7.81,1.0,7.259,1.481,1.0,8.581,1.061,1.0,7.602,7.158,1.494,8.225,1.01,7.81,1.0,7.259,1.481,1.0,8.581,1.061,1.0,143.686,23.026,1.0,23.426,23.026,1.0,350.299,1.0,360.789,350.299,1.0,324.55,1.0,347.213,324.55,1.0,1.874,1.0,1.716,1.874,1.0,100.609,100.596,1.0,7.782,4.09,1.0,6.139,6.435,1.0,1.0514381818181815,0.6875,49.0230835625,1.0,1.175758625,1.0,23.6229859347826,0.9583333333333334,-9999,0.0,364.8226041666667,1.0,409.946,1.0,5.06,4.993,4.816,4.531,4.414,5.215,1.0,1.0,1.0,1.0,1.0,1.0,31.205,31.358,33.344,34.106,-9999,1.0,1.0,1.0,1.0,-9999,4.6358,-9999,0.34151,-9999,-9999,-9999,-9999,0.670969,-9999,-29.5123,-9999,-9999,-9999,-9999,2.35818,-9999,-9999,-9999,28,20,28,20,1.38827,1.0,0.0898433,0.0898433,1.38827,1.0,0.0898433,0.0898433,1.38827,1.0,1.77778e-16,1.38827,1.38827,1.38827,1.38827,1.38827,1.38827,1.38827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.48594,0.499263,1.0,0.118483,0.118483,1.13041,0.446428,1.0,0.125139,0.125139,1.48594,0.499263,1.0,0.118483,0.118483,1.13041,0.446428,1.0,0.125139,0.125139,1.48594,1.48594,1.48594,1.48594,1.48594,1.48594,1.48594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.13041,1.13041,1.13041,1.13041,1.13041,1.13041,1.13041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.59256,1.58992,1.59393,0.000361257,1.59131,1.59198,1.59234,1.59327,1.59432,1.59788,1.59846,0.205362,0.201649,0.205658,0.000361258,0.203036,0.203712,0.204069,0.205004,0.206052,0.209611,0.210185,1.21969,1.21969,1.21969,9.76396e-07,1.21969,1.21969,1.21969,1.21969,1.21969,1.21969,1.21969,0.145919,0.145919,0.14592,4.08451e-07,0.145919,0.145919,0.145919,0.145919,0.145919,0.145919,0.145919,-9999,-9999
20190209,8.416,1.0,8.19,0.602,1.0,8.733,0.957,1.0,8.11,7.821,0.385,8.514,0.825,8.416,1.0,8.19,0.602,1.0,8.733,0.957,1.0,146.314,51.45,1.0,63.407,51.45,1.0,325.115,1.0,325.432,325.115,1.0,321.607,1.0,309.026,321.607,1.0,3.124,1.0,2.797,3.124,1.0,100.263,100.293,1.0,2.337,1.01,1.0,6.416,6.497,1.0,0.9518119,0.8333333333333334,100.79235247916665,1.0,3.7010752708333334,1.0,42.8360007173913,0.9583333333333334,-9999,0.0,364.6860638297872,0.9791666666666666,407.59,1.0,5.461,5.488,5.375,5.095,4.79,5.36,1.0,1.0,1.0,1.0,1.0,1.0,31.398,31.507,33.49,34.161,-9999,1.0,1.0,1.0,1.0,-9999,2.92719,-9999,0.88988,-9999,-9999,-9999,-9999,0.810961,-9999,-17.3834,-9999,-9999,-9999,-9999,2.38478,-9999,-9999,-9999,28,20,28,20,1.04053,1.0,0.092803,0.092803,1.04053,1.0,0.092803,0.092803,1.04053,1.0,1.06667e-16,1.04053,1.04053,1.04053,1.04053,1.04053,1.04053,1.04053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.30953,0.36503,1.0,0.118449,0.118449,0.573131,0.598459,1.0,0.136262,0.136262,1.30953,0.36503,1.0,0.118449,0.118449,0.573131,0.598459,1.0,0.136262,0.136262,1.30953,1.30953,1.30953,1.30953,1.30953,1.30953,1.30953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.573131,0.573131,0.573131,0.573131,0.573131,0.573131,0.573131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4713,1.47035,1.47186,0.000146464,1.47085,1.47113,1.47126,1.47155,1.47192,1.47354,1.47374,0.431153,0.429827,0.431334,0.000146464,0.430325,0.430601,0.430737,0.431026,0.431398,0.433011,0.433218,1.29853,1.29853,1.29853,1.82148e-06,1.29853,1.29853,1.29853,1.29853,1.29853,1.29853,1.29853,0.305464,0.305464,0.305465,1.47774e-06,0.305464,0.305464,0.305464,0.305464,0.305464,0.305464,0.305464,-9999,-9999
