TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20200111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.332,3.647,3.009,5.703,0.768,4.332,0.0,3.647,3.009,0.0,5.703,0.768,0.0,57.4945,-9999,-9999,12.218,12.218,0.0,-9999,-9999,309.164,309.164,0.0,-9999,-9999,305.024,305.024,0.0,-9999,-9999,0.571,0.571,0.0,100.395,100.395,0.0,0.161,0.161,0.0,6.206,6.206,0.0,-9999,0.0,-9999,-9999,-9999,-9999,73.6131,-9999,-9999,-9999,-9999,-9999,-9999,79.1663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.29003,0.0,-9999,-9999,-5.28182,0.0,-9999,-9999,-5.22464,0.0,0.0160047,-5.32193,-5.29003,-5.29003,-5.28182,-5.07362,-5.07362,-5.07362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.34322,6.60358,0.0,-9999,-9999,-12.6067,2.99189,0.0,-9999,-9999,-1.33134,6.6053,0.0,-9999,-9999,-12.6067,2.99189,0.0,-9999,-9999,-1.38933,-1.34322,-1.34322,-1.33134,-1.0304,-1.0304,-1.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.98857,1.95615,1.96796,0.00297641,1.93808,1.95087,1.95087,1.96016,1.98823,1.98862,1.99715,1.2864,1.25248,1.26856,0.00293613,1.25024,1.25024,1.25125,1.25439,1.28626,1.2864,1.29043,-9999,-9999
20200112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.324,6.187,1.101,6.598,0.217,6.324,0.0,6.187,1.101,0.0,6.598,0.217,0.0,58.5625,-9999,-9999,7.644,7.644,0.0,-9999,-9999,322.538,322.538,0.0,-9999,-9999,311.528,311.528,0.0,-9999,-9999,0.228,0.228,0.0,99.504,99.504,0.0,12.945,12.945,0.0,4.194,4.194,0.0,-9999,0.0,-9999,-9999,-9999,-9999,64.0873,-9999,-9999,-9999,-9999,-9999,-9999,67.9588,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.20754,0.0,-9999,-9999,-4.97011,0.0,-9999,-9999,-5.06871,0.0,0.023269,-5.23758,-5.20754,-5.20754,-4.97145,-4.90812,-4.90812,-4.90812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.870779,5.942,0.0,-9999,-9999,-13.3131,2.36316,0.0,-9999,-9999,-0.527586,5.62971,0.0,-9999,-9999,-13.3131,2.36316,0.0,-9999,-9999,-0.914197,-0.870779,-0.870779,-0.52952,-0.437975,-0.437975,-0.437975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.3131,-13.3131,-13.3131,-13.3131,-13.3131,-13.3131,-13.3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.54983,2.50826,2.5234,0.00381648,2.48509,2.50148,2.50148,2.5134,2.5494,2.54989,2.56083,0.89037,0.863367,0.876282,0.00235127,0.8617,0.8617,0.862452,0.86479,0.890268,0.890372,0.893417,-9999,-9999
20200113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.25,4.171,0.788,4.407,1.044,4.25,0.0,4.171,0.788,0.0,4.407,1.044,0.0,59.6852,-9999,-9999,21.861,21.861,0.0,-9999,-9999,287.301,287.301,0.0,-9999,-9999,294.392,294.392,0.0,-9999,-9999,0.39,0.39,0.0,99.667,99.667,0.0,0.231,0.231,0.0,4.018,4.018,0.0,-9999,0.0,-9999,-9999,-9999,-9999,67.3484,-9999,-9999,-9999,-9999,-9999,-9999,68.7773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.24707,0.0,-9999,-9999,-5.15911,0.0,-9999,-9999,-5.19048,0.0,0.0095343,-5.29709,-5.24707,-5.24707,-5.15911,-5.12186,-5.12186,-5.12186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.57639,5.93185,0.0,-9999,-9999,-14.0162,2.39063,0.0,-9999,-9999,-0.449243,5.77679,0.0,-9999,-9999,-14.0162,2.39063,0.0,-9999,-9999,-0.648695,-0.57639,-0.57639,-0.449243,-0.395406,-0.395406,-0.395406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0162,-14.0162,-14.0162,-14.0162,-14.0162,-14.0162,-14.0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.86125,1.83091,1.84195,0.00278584,1.81399,1.82596,1.82596,1.83465,1.86093,1.86129,1.86928,2.0959,2.04833,2.07062,0.00409163,2.04495,2.04495,2.04646,2.05123,2.09569,2.09591,2.10189,-9999,-9999
20200114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.656,6.555,1.227,6.858,0.248,6.656,0.0,6.555,1.227,0.0,6.858,0.248,0.0,60.8625,-9999,-9999,20.555,20.555,0.0,-9999,-9999,322.305,322.305,0.0,-9999,-9999,311.415,311.415,0.0,-9999,-9999,0.714,0.714,0.0,98.253,98.253,0.0,18.781,18.781,0.0,6.873,6.873,0.0,-9999,-9999,-9999,-9999,-9999,-9999,73.6131,-9999,-9999,-9999,-9999,-9999,-9999,79.1663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.29003,0.0,-9999,-9999,-5.28182,0.0,-9999,-9999,-5.22464,0.0,0.0160047,-5.32193,-5.29003,-5.29003,-5.28182,-5.07362,-5.07362,-5.07362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.34322,6.60358,0.0,-9999,-9999,-12.6067,2.99189,0.0,-9999,-9999,-1.33134,6.6053,0.0,-9999,-9999,-12.6067,2.99189,0.0,-9999,-9999,-1.38933,-1.34322,-1.34322,-1.33134,-1.0304,-1.0304,-1.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.67917,2.6355,2.6514,0.00401008,2.61115,2.62837,2.62837,2.64089,2.67872,2.67924,2.69073,1.9291,1.88652,1.90643,0.00365871,1.88345,1.88345,1.88482,1.88915,1.92891,1.92911,1.93453,-9999,-9999
20200115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.561,7.621,1.97,7.44,0.503,7.561,0.0,7.621,1.97,0.0,7.44,0.503,0.0,62.0958,-9999,-9999,6.661,6.661,0.0,-9999,-9999,333.927,333.927,0.0,-9999,-9999,317.067,317.067,0.0,-9999,-9999,0.614,0.614,0.0,98.605,98.605,0.0,13.794,13.794,0.0,6.322,6.322,0.0,-9999,0.0,-9999,-9999,-9999,-9999,64.0873,-9999,-9999,-9999,-9999,-9999,-9999,67.9588,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.20754,0.0,-9999,-9999,-4.97011,0.0,-9999,-9999,-5.06871,0.0,0.023269,-5.23758,-5.20754,-5.20754,-4.97145,-4.90812,-4.90812,-4.90812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.870779,5.942,0.0,-9999,-9999,-13.3131,2.36316,0.0,-9999,-9999,-0.527586,5.62971,0.0,-9999,-9999,-13.3131,2.36316,0.0,-9999,-9999,-0.914197,-0.870779,-0.870779,-0.52952,-0.437975,-0.437975,-0.437975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.3131,-13.3131,-13.3131,-13.3131,-13.3131,-13.3131,-13.3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.07778,3.02761,3.04588,0.0046067,2.99964,3.01943,3.01943,3.03381,3.07726,3.07786,3.09106,0.777341,0.753631,0.764975,0.00206521,0.752171,0.752171,0.75283,0.754877,0.777253,0.777343,0.780012,-9999,-9999
20200116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.896,5.462,0.803,6.766,0.565,5.896,0.0,5.462,0.803,0.0,6.766,0.565,0.0,63.3838,-9999,-9999,28.052,28.052,0.0,-9999,-9999,263.464,263.464,0.0,-9999,-9999,282.8,282.8,0.0,-9999,-9999,0.818,0.818,0.0,100.332,100.332,0.0,0.001,0.001,0.0,5.312,5.312,0.0,-9999,0.0,-9999,-9999,-9999,-9999,67.3484,-9999,-9999,-9999,-9999,-9999,-9999,68.7773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.24707,0.0,-9999,-9999,-5.15911,0.0,-9999,-9999,-5.19048,0.0,0.0095343,-5.29709,-5.24707,-5.24707,-5.15911,-5.12186,-5.12186,-5.12186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.57639,5.93185,0.0,-9999,-9999,-14.0162,2.39063,0.0,-9999,-9999,-0.449243,5.77679,0.0,-9999,-9999,-14.0162,2.39063,0.0,-9999,-9999,-0.648695,-0.57639,-0.57639,-0.449243,-0.395406,-0.395406,-0.395406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0162,-14.0162,-14.0162,-14.0162,-14.0162,-14.0162,-14.0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.39613,2.35707,2.37129,0.00358643,2.33529,2.3507,2.3507,2.36189,2.39572,2.39619,2.40647,2.50995,2.45894,2.48262,0.00436824,2.45509,2.45509,2.45681,2.46224,2.50971,2.50996,2.51669,-9999,-9999
20200117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.057,5.8,0.861,6.572,1.022,6.057,0.0,5.8,0.861,0.0,6.572,1.022,0.0,64.7282,-9999,-9999,18.359,18.359,0.0,-9999,-9999,303.264,303.264,0.0,-9999,-9999,302.155,302.155,0.0,-9999,-9999,0.773,0.773,0.0,99.726,99.726,0.0,2.201,2.201,0.0,4.268,4.268,0.0,-9999,0.0,-9999,-9999,-9999,-9999,73.6131,-9999,-9999,-9999,-9999,-9999,-9999,79.1663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.29003,0.0,-9999,-9999,-5.28182,0.0,-9999,-9999,-5.22464,0.0,0.0160047,-5.32193,-5.29003,-5.29003,-5.28182,-5.07362,-5.07362,-5.07362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.34322,6.60358,0.0,-9999,-9999,-12.6067,2.99189,0.0,-9999,-9999,-1.33134,6.6053,0.0,-9999,-9999,-12.6067,2.99189,0.0,-9999,-9999,-1.38933,-1.34322,-1.34322,-1.33134,-1.0304,-1.0304,-1.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.45458,2.41457,2.42914,0.00367392,2.39226,2.40804,2.40804,2.41951,2.45417,2.45464,2.46517,1.8413,1.79627,1.81749,0.00388608,1.79318,1.79318,1.79456,1.7989,1.84111,1.84131,1.84681,-9999,-9999
20200118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.879,4.859,1.064,4.92,0.441,4.879,0.0,4.859,1.064,0.0,4.92,0.441,0.0,66.1278,-9999,-9999,18.881,18.881,0.0,-9999,-9999,297.46,297.46,0.0,-9999,-9999,299.333,299.333,0.0,-9999,-9999,0.634,0.634,0.0,99.761,99.761,0.0,3.215,3.215,0.0,4.857,4.857,0.0,-9999,0.0,-9999,-9999,-9999,-9999,64.0873,-9999,-9999,-9999,-9999,-9999,-9999,67.9588,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.20754,0.0,-9999,-9999,-4.97011,0.0,-9999,-9999,-5.06871,0.0,0.023269,-5.23758,-5.20754,-5.20754,-4.97145,-4.90812,-4.90812,-4.90812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.870779,5.942,0.0,-9999,-9999,-13.3131,2.36316,0.0,-9999,-9999,-0.527586,5.62971,0.0,-9999,-9999,-13.3131,2.36316,0.0,-9999,-9999,-0.914197,-0.870779,-0.870779,-0.52952,-0.437975,-0.437975,-0.437975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.3131,-13.3131,-13.3131,-13.3131,-13.3131,-13.3131,-13.3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.05392,2.02044,2.03263,0.00307422,2.00177,2.01498,2.01498,2.02457,2.05357,2.05397,2.06278,1.90567,1.8589,1.88095,0.00403635,1.8557,1.8557,1.85713,1.86163,1.90548,1.90568,1.91138,-9999,-9999
20200119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.536,2.913,0.473,4.782,1.063,3.536,0.0,2.913,0.473,0.0,4.782,1.063,0.0,67.5832,-9999,-9999,33.89,33.89,0.0,-9999,-9999,247.297,247.297,0.0,-9999,-9999,274.938,274.938,0.0,-9999,-9999,1.025,1.025,0.0,101.641,101.641,0.0,0.002,0.002,0.0,3.685,3.685,0.0,-9999,0.0,-9999,-9999,-9999,-9999,67.3484,-9999,-9999,-9999,-9999,-9999,-9999,68.7773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.24707,0.0,-9999,-9999,-5.15911,0.0,-9999,-9999,-5.19048,0.0,0.0095343,-5.29709,-5.24707,-5.24707,-5.15911,-5.12186,-5.12186,-5.12186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.57639,5.93185,0.0,-9999,-9999,-14.0162,2.39063,0.0,-9999,-9999,-0.449243,5.77679,0.0,-9999,-9999,-14.0162,2.39063,0.0,-9999,-9999,-0.648695,-0.57639,-0.57639,-0.449243,-0.395406,-0.395406,-0.395406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0162,-14.0162,-14.0162,-14.0162,-14.0162,-14.0162,-14.0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.66981,1.64259,1.6525,0.0024993,1.62741,1.63815,1.63815,1.64595,1.66952,1.66985,1.67701,2.86211,2.80917,2.83353,0.00451785,2.80497,2.80497,2.80684,2.81279,2.86185,2.86213,2.86943,-9999,-9999
20200120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.419,5.065,1.046,6.127,0.479,5.419,0.0,5.065,1.046,0.0,6.127,0.479,0.0,69.095,-9999,-9999,20.479,20.479,0.0,-9999,-9999,305.902,305.902,0.0,-9999,-9999,303.438,303.438,0.0,-9999,-9999,0.585,0.585,0.0,102.427,102.427,0.0,0.002,0.002,0.0,4.5,4.5,0.0,-9999,0.0,-9999,-9999,-9999,-9999,73.6131,-9999,-9999,-9999,-9999,-9999,-9999,79.1663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.29003,0.0,-9999,-9999,-5.28182,0.0,-9999,-9999,-5.22464,0.0,0.0160047,-5.32193,-5.29003,-5.29003,-5.28182,-5.07362,-5.07362,-5.07362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.34322,6.60358,0.0,-9999,-9999,-12.6067,2.99189,0.0,-9999,-9999,-1.33134,6.6053,0.0,-9999,-9999,-12.6067,2.99189,0.0,-9999,-9999,-1.38933,-1.34322,-1.34322,-1.33134,-1.0304,-1.0304,-1.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.23383,2.19742,2.21068,0.00334351,2.17712,2.19148,2.19148,2.20192,2.23346,2.23389,2.24347,1.98316,1.93695,1.95865,0.00397954,1.93371,1.93371,1.93516,1.93972,1.98296,1.98317,1.98892,-9999,-9999
20200121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.243,6.023,0.361,6.683,0.347,6.243,0.0,6.023,0.361,0.0,6.683,0.347,0.0,70.6624,-9999,-9999,13.019,13.019,0.0,-9999,-9999,328.386,328.386,0.0,-9999,-9999,314.372,314.372,0.0,-9999,-9999,0.646,0.646,0.0,101.786,101.786,0.0,0.038,0.038,0.0,5.53,5.53,0.0,-9999,-9999,-9999,-9999,-9999,-9999,64.0873,-9999,-9999,-9999,-9999,-9999,-9999,67.9588,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.20754,0.0,-9999,-9999,-4.97011,0.0,-9999,-9999,-5.06871,0.0,0.023269,-5.23758,-5.20754,-5.20754,-4.97145,-4.90812,-4.90812,-4.90812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.870779,5.942,0.0,-9999,-9999,-13.3131,2.36316,0.0,-9999,-9999,-0.527586,5.62971,0.0,-9999,-9999,-13.3131,2.36316,0.0,-9999,-9999,-0.914197,-0.870779,-0.870779,-0.52952,-0.437975,-0.437975,-0.437975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.3131,-13.3131,-13.3131,-13.3131,-13.3131,-13.3131,-13.3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.5081,2.46721,2.4821,0.00375402,2.44442,2.46054,2.46054,2.47226,2.50767,2.50816,2.51892,1.37963,1.34277,1.36025,0.00319271,1.34035,1.34035,1.34144,1.34483,1.37948,1.37963,1.38398,-9999,-9999
20200122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.375,3.55,1.605,6.027,0.865,4.375,0.0,3.55,1.605,0.0,6.027,0.865,0.0,72.2856,-9999,-9999,34.614,34.614,0.0,-9999,-9999,258.334,258.334,0.0,-9999,-9999,280.306,280.306,0.0,-9999,-9999,0.706,0.706,0.0,101.536,101.536,0.0,0.001,0.001,0.0,4.204,4.204,0.0,-9999,0.0,-9999,-9999,-9999,-9999,67.3484,-9999,-9999,-9999,-9999,-9999,-9999,68.7773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.24707,0.0,-9999,-9999,-5.15911,0.0,-9999,-9999,-5.19048,0.0,0.0095343,-5.29709,-5.24707,-5.24707,-5.15911,-5.12186,-5.12186,-5.12186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.57639,5.93185,0.0,-9999,-9999,-14.0162,2.39063,0.0,-9999,-9999,-0.449243,5.77679,0.0,-9999,-9999,-14.0162,2.39063,0.0,-9999,-9999,-0.648695,-0.57639,-0.57639,-0.449243,-0.395406,-0.395406,-0.395406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0162,-14.0162,-14.0162,-14.0162,-14.0162,-14.0162,-14.0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.94112,1.90948,1.921,0.00290539,1.89183,1.90432,1.90432,1.91338,1.94079,1.94117,1.94949,2.93303,2.87849,2.90359,0.00465603,2.87416,2.87416,2.87609,2.8822,2.93277,2.93305,2.94055,-9999,-9999
20200123,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.995,4.553,1.67,5.879,0.484,4.995,0.0,4.553,1.67,0.0,5.879,0.484,0.0,73.9652,-9999,-9999,11.347,11.347,0.0,-9999,-9999,326.784,326.784,0.0,-9999,-9999,313.593,313.593,0.0,-9999,-9999,0.082,0.082,0.0,101.237,101.237,0.0,0.049,0.049,0.0,3.788,3.788,0.0,-9999,0.0,-9999,-9999,-9999,-9999,73.6131,-9999,-9999,-9999,-9999,-9999,-9999,79.1663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,-5.29003,0.0,-9999,-9999,-5.28182,0.0,-9999,-9999,-5.22464,0.0,0.0160047,-5.32193,-5.29003,-5.29003,-5.28182,-5.07362,-5.07362,-5.07362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.34322,6.60358,0.0,-9999,-9999,-12.6067,2.99189,0.0,-9999,-9999,-1.33134,6.6053,0.0,-9999,-9999,-12.6067,2.99189,0.0,-9999,-9999,-1.38933,-1.34322,-1.34322,-1.33134,-1.0304,-1.0304,-1.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,-12.6067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.11612,2.08162,2.09418,0.00316732,2.06239,2.076,2.076,2.08588,2.11576,2.11617,2.12525,1.26558,1.22948,1.24668,0.00313542,1.22718,1.22718,1.22822,1.23143,1.26544,1.26558,1.26974,-9999,-9999
